page,box_number,stock_number,year,make,model,color,vin,price,vehicle_cost,trade_diff,buy_fee,lot_fee,added_costs,revenue,profit,total_cost,down_payment,net_financing,sale_date,dealer,commission
3,5,09-177-24,2020,Ford,ESCAPE,Black,1EMCU9H64LUC54706,18000.0,15995.0,0.0,0.0,199.0,1718.0,18000.0,88.0,17912.0,18000.0,0.0,10/04/24,,0.0
3,6,09-267-24,2019,Ford,TRANSIT CONNECT,White,NM0LS7E23K1430156,10938.0,5890.0,0.0,0.0,199.0,1136.0,10938.0,3713.0,7225.0,10938.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
4,1,09-251-24,2016,Subaru,BRZ,Blue,JF1ZCAC1XG8604102,14100.0,10565.0,0.0,0.0,199.0,1005.0,14100.0,2331.0,11769.0,14100.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
4,2,07-256-24,2015,Chrysler,300,White,2C3CCABG9FH736271,9700.0,6390.0,0.0,0.0,199.0,3132.0,9700.0,-21.0,9721.0,9700.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
4,3,09-116-24,2021,Ford,ESCAPE,Black,1EMCU9G65MUA38592,9653.0,7725.0,0.0,0.0,199.0,1454.0,9653.0,275.0,9378.0,9653.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
4,4,09-163-24,2021,Ford,EDGE,Red,2EMPK4K9XMBA26990,18653.0,17635.0,0.0,0.0,199.0,922.0,18653.0,-103.0,18756.0,18653.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
4,5,09-107-24,2021,Ford,EDGE,Gray,,15688.0,14180.0,0.0,0.0,199.0,1304.0,15688.0,5.0,15683.0,15688.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
4,6,09-052-24,2021,Ford,EDGE,Gray,2EMPK3K90MBA50578,16388.0,13700.0,0.0,0.0,199.0,1308.0,16388.0,1181.0,15207.0,16388.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
5,1,08-220-24,2020,Ford,EDGE,Black,2EMPK3G97LBA59625,11188.0,9889.0,0.0,0.0,199.0,2227.0,11188.0,-1127.0,12315.0,11188.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
5,2,09-178-24,2021,Ford,F150,Gray,1FTEW1ESXMFB88905,48388.0,46875.0,0.0,0.0,199.0,1105.0,48388.0,209.0,48179.0,48388.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
5,3,09-065-24,2021,Chevrolet,COLORADO,White,1GCHSCEA1M1228587,13938.0,11940.0,0.0,0.0,199.0,1111.0,13938.0,688.0,13250.0,13938.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
5,4,09-216-24,2019,Chevrolet,SILVERADO 1500,W,1GCUYGED9KZ250334,27253.0,23479.0,0.0,0.0,199.0,1098.0,27253.0,2477.0,24776.0,27253.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
5,5,09-209-24,2021,Cadillac,XT6,Black,1GYKPDRS0MZ211405,34688.0,33235.0,0.0,0.0,199.0,851.0,34688.0,403.0,34285.0,34688.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
5,6,09-246-24,2021,Chrysler,300,Black,2C3CCABT3MH511807,25153.0,20675.0,0.0,0.0,199.0,834.0,25153.0,3445.0,21708.0,25153.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
6,1,08-344-24,2023,Nissan,ALTIMA,Black,1N4BL4CV5SPN33872,21953.0,21070.0,0.0,0.0,199.0,1778.0,21953.0,-1094.0,23047.0,21953.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
6,2,09-171-24,2023,Nissan,ROGUE,White,JN8BT3BB8PW466013,22638.0,20465.0,0.0,0.0,199.0,1299.0,22638.0,675.0,21963.0,22638.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
6,3,09-205-24,2023,Nissan,MURANO,Gray,5N1AZ2BS9PC119786,23688.0,21275.0,0.0,0.0,199.0,1241.0,23688.0,973.0,22715.0,23688.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
6,4,09-012-24,2017,Kia,SPORTAGE,Silver,KNDPM3AC8H7115896,9053.0,8410.0,0.0,0.0,199.0,467.0,9053.0,-23.0,9076.0,9053.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
6,5,09-166-24,2023,Nissan,PATHFINDER,Silver,5N1DR3CC1PC226275,30903.0,29165.0,0.0,0.0,199.0,1325.0,30903.0,214.0,30689.0,30903.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
6,6,08-078-24,2021,Kia,SORENTO,Beige,5XYRLDLC5MG004041,23653.0,22690.0,0.0,0.0,199.0,1968.0,23653.0,-1204.0,24857.0,23653.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
7,1,09-158-24,2021,Nissan,FRONTIER,Silver,1N6ED0CE1MN717708,17753.0,16405.0,0.0,0.0,199.0,1632.0,17753.0,-483.0,18236.0,17753.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
7,2,09-233-24,2020,Land,ROVER DISCOVERY SPORT,T,SALCP2FX0LH840867,20688.0,19070.0,0.0,0.0,199.0,550.0,20688.0,869.0,19819.0,20688.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
7,3,02-029-24,2016,Ford,F150,White,1FTEW1EF8GFC67630,26678.0,24790.0,0.0,0.0,199.0,836.0,26678.0,853.0,25825.0,26678.0,0.0,10/04/24,DEALERS AUTO AUCTION,0.0
7,4,09-210-24,2014,Chevrolet,MALIBU,White,,8000.0,5570.0,0.0,0.0,199.0,1875.0,8000.0,356.0,7644.0,8000.0,0.0,10/04/24,,0.0
7,5,08-283-24,2019,Nissan,ALTIMA,White,1N4BL4FV9KC184453,13000.0,10530.0,0.0,0.0,199.0,2720.0,13000.0,-449.0,13449.0,13000.0,0.0,10/04/24,,0.0
7,6,08-317-24,2017,Audi,Q7,Silver,WALLAAF74HD006824,11500.0,8775.0,0.0,0.0,199.0,829.0,11500.0,1697.0,9803.0,11500.0,0.0,10/04/24,,0.0
8,1,09-091-24,2020,Nissan,VERSA,White,3N1CN8EV4LL809805,8700.0,5380.0,0.0,0.0,199.0,3432.0,8700.0,-311.0,9011.0,8700.0,0.0,10/04/24,,0.0
8,2,07-088-24,2020,Nissan,ROGUE,Gray,5N1AT2MT8LC722133,10900.0,9020.0,0.0,0.0,199.0,1744.0,10900.0,-63.0,10963.0,10900.0,0.0,10/04/24,,0.0
8,3,09-186-24,2015,Chevrolet,SILVERADO 1500,B,3GCPCREC7FG275575,17000.0,13355.0,0.0,0.0,199.0,2583.0,17000.0,863.0,16137.0,17000.0,0.0,10/04/24,,0.0
8,4,09-208-24,2017,Nissan,ROGUE,Black,5N1AT2MV4HC818513,10500.0,6270.0,0.0,0.0,199.0,2159.0,10500.0,1872.0,8628.0,10500.0,0.0,10/04/24,,0.0
8,5,10-020-24,2019,Chevrolet,BLAZER,Black,3GNKBJRS7KS592108,22700.0,20460.0,0.0,0.0,199.0,1820.0,22700.0,221.0,22479.0,22700.0,0.0,10/04/24,,0.0
8,6,09-291-24,2024,Toyota,SIENNA,Silver,STDDRKEC8RS185270,48000.0,46135.0,0.0,0.0,199.0,,48000.0,2278.0,45722.0,48000.0,0.0,10/04/24,,0.0
9,1,09-266-24,2019,Ford,TRANSIT CONNECT,White,NM0LS7E28K1396473,12500.0,9945.0,0.0,0.0,199.0,1607.0,12500.0,749.0,11751.0,12500.0,0.0,10/04/24,,0.0
9,2,09-170-24,2022,Nissan,ROGUE,Gray,5N1BT3BB0NC674327,19200.0,16010.0,0.0,0.0,199.0,2358.0,19200.0,633.0,18567.0,19200.0,0.0,10/04/24,,0.0
9,3,09-219-24,2015,GMC,YUKON,Black,1GKS1CKJXFR643509,16500.0,13774.0,0.0,0.0,199.0,1702.0,16500.0,825.0,15675.0,16500.0,0.0,10/04/24,,0.0
9,4,06-070-24,2016,Chevrolet,SILVERADO 1500,S,3GCUKREC1GG388395,21500.0,19355.0,0.0,0.0,199.0,1920.0,21500.0,26.0,21474.0,21500.0,0.0,10/04/24,,0.0
9,5,09-138-24,2013,Chevrolet,SILVERADO 1500,B,1GCRKSE79DZ300253,6870.0,6870.0,0.0,0.0,0.0,0.0,6870.0,0.0,6870.0,6870.0,0.0,10/07/24,,0.0
9,6,08-099-24,2018,Ford,F150,Black,1FTEW1EG3JKC81667,22000.0,17685.0,0.0,0.0,199.0,1293.0,22000.0,2823.0,19177.0,22000.0,0.0,10/07/24,,0.0
10,1,09-042-24,2015,Jeep,GRAND CHEROKEE,Black,1C4RJECG3FC795188,12500.0,10710.0,0.0,0.0,199.0,783.0,12500.0,808.0,11692.0,12500.0,0.0,10/07/24,,0.0
10,2,09-110-24,2021,Jeep,GRAND CHEROKEE,Gray,1C4RJKAG1M8156728,28010.0,28010.0,0.0,0.0,0.0,0.0,28010.0,0.0,28010.0,28010.0,0.0,10/07/24,,0.0
10,3,09-069-24,2019,Chevrolet,TRAVERSE,White,1GNERHKW3KJ252731,11884.0,9950.0,0.0,0.0,199.0,935.0,11884.0,800.0,11084.0,11884.0,0.0,10/07/24,,0.0
10,4,08-098-24,2018,Chevrolet,SILVERADO 1500,W,1GCNKNEH8JZ246724,14750.0,13620.0,0.0,0.0,199.0,3278.0,14750.0,-2347.0,17097.0,14750.0,0.0,10/07/24,DEALERS AUTO AUCTION,0.0
10,5,02-121-24,2018,Chevrolet,EXPRESS G3500,Wh,1GB0GRFGXJ1262029,19200.0,19885.0,0.0,0.0,199.0,2523.0,19200.0,-3407.0,22607.0,19200.0,0.0,10/07/24,DEALERS AUTO AUCTION,0.0
10,6,09-105-24,2023,Chevrolet,TRAVERSE,Silver,1GNEVJKWSP1268262,38700.0,36209.0,0.0,0.0,199.0,1766.0,38700.0,526.0,38174.0,38700.0,0.0,10/07/24,,0.0
11,1,09-152-24,2023,GMC,ACADIA,Black,1GKKNXLS2PZ239589,34200.0,33809.0,0.0,0.0,199.0,1333.0,34200.0,-1141.0,,34200.0,0.0,10/07/24,,0.0
11,2,08-165-24,2020,Nissan,ALTIMA,Silver,1N4BL4CVSLC264077,16900.0,14790.0,0.0,0.0,199.0,3891.0,16900.0,-1980.0,18880.0,16900.0,0.0,10/07/24,,0.0
11,3,09-281-24,2023,Nissan,MURANO,Gray,5N1AZ2BS0PC128358,24200.0,22690.0,0.0,0.0,199.0,1055.0,24200.0,256.0,23944.0,24200.0,0.0,10/07/24,,0.0
11,4,09-292-24,2024,Toyota,GRAND HIGHLANDE,Bla,STDACABS4RS011443,53000.0,49640.0,0.0,0.0,199.0,978.0,53000.0,2183.0,50817.0,53000.0,0.0,10/07/24,,0.0
11,5,09-187-24,2021,Lincoln,NAVIGATOR,Black,5LMJJ3TT8MEL00993,39900.0,37610.0,0.0,0.0,199.0,1899.0,39900.0,192.0,39708.0,39900.0,0.0,10/07/24,,0.0
11,6,09-301-24,2023,Hyundai,SANTA FE,Blue,5NMS2DAJ7PH524693,21900.0,21155.0,0.0,0.0,199.0,628.0,21900.0,-82.0,21982.0,21900.0,0.0,10/07/24,,0.0
12,1,09-089-24,2019,Jeep,CHEROKEE,White,1C4PJMDN0KD162344,14000.0,11860.0,0.0,0.0,199.0,1292.0,14000.0,649.0,13351.0,14000.0,0.0,10/07/24,,0.0
12,2,09-179-24,2021,Ford,EXPLORER,Gray,1EMSK8DHSMGB65763,27800.0,25910.0,0.0,0.0,199.0,1209.0,27800.0,482.0,27318.0,27800.0,0.0,10/07/24,,0.0
12,3,10-002-24,2019,Ford,EDGE,White,2FMPK4G96KBC49405,11700.0,9560.0,0.0,0.0,199.0,899.0,11700.0,1042.0,10658.0,11700.0,0.0,10/07/24,,0.0
12,4,09-168-24,2023,Nissan,PATHFINDER,Blue,5N1DR3CC2PC236703,30900.0,28160.0,0.0,0.0,199.0,2483.0,30900.0,58.0,30842.0,30900.0,0.0,10/07/24,,0.0
12,5,09-298-24,2021,Ford,EXPLORER,Gray,1EM5K8GC5MGA79608,32500.0,30860.0,0.0,0.0,199.0,704.0,32500.0,737.0,31763.0,32500.0,0.0,10/07/24,,0.0
12,6,09-188-24,2021,Lincoln,NAUTILUS,Black,2LMPJ8K99MBL16510,28300.0,25710.0,0.0,0.0,199.0,2528.0,28300.0,-137.0,28437.0,28300.0,0.0,10/07/24,,0.0
13,1,08-159-24,2022,Nissan,ALTIMA,Gray,1N4BL4CV8NN397522,20630.0,20165.0,0.0,0.0,199.0,2231.0,20630.0,-1965.0,22595.0,20630.0,0.0,10/07/24,ADESA,0.0
13,2,08-058-24,2012,Jeep,WRANGLER UNLIMI,Black,1C4BJWFG8CL237660,13140.0,13265.0,0.0,0.0,199.0,1930.0,13140.0,-2254.0,15394.0,13140.0,0.0,10/08/24,,0.0
13,3,08-380-24,2014,Jeep,WRANGLER UNLIMI,Black,1C4BJWEG4EL187487,11065.0,12240.0,0.0,0.0,199.0,233.0,11065.0,-1607.0,12672.0,11065.0,0.0,10/08/24,,0.0
13,4,08-201-24,2020,Jeep,GLADIATOR,Silver,1C6JJTBG3LL198113,32800.0,31235.0,0.0,0.0,199.0,1962.0,32800.0,-596.0,33396.0,32800.0,0.0,10/08/24,MANHEIM NASHVILLE,0.0
13,5,09-206-24,2023,Nissan,PATHFINDER,Gray,5N1DR3BDXPC242808,34311.0,32600.0,0.0,0.0,199.0,1077.0,34311.0,435.0,33876.0,34311.0,0.0,10/08/24,,0.0
13,6,08-278-24,2023,Nissan,FRONTIER,Black,1N6ED1EK9PN618597,32600.0,31385.0,0.0,0.0,199.0,1534.0,32600.0,-518.0,33118.0,32600.0,0.0,10/09/24,,0.0
14,1,09-122-24,2023,Ford,F150,White,1FTEW1E81PFB00205,52225.0,52920.0,0.0,0.0,199.0,1207.0,52225.0,-2101.0,54326.0,52225.0,0.0,10/09/24,MANHEIM NASHVILLE,0.0
14,2,09-086-24,2016,Ford,EXPLORER,White,1EM5K8GT1GGB95182,9152.0,6995.0,0.0,0.0,199.0,1128.0,9152.0,830.0,8322.0,9152.0,0.0,10/10/24,,0.0
14,3,07-045-24,2017,GMC,CANYON,Red,1GTG6CENXH1207598,20212.0,18470.0,0.0,0.0,199.0,743.0,20212.0,800.0,19412.0,20212.0,0.0,10/10/24,,0.0
14,4,10-088-24,2018,Nissan,KICKS,Silver,3N1CP5CU9JL529412,6500.0,6500.0,0.0,0.0,0.0,45.0,6500.0,-45.0,6545.0,6500.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
14,5,09-031-24,2018,Jeep,COMPASS,White,3C4NJDDB1JT180101,9700.0,7370.0,0.0,0.0,199.0,2132.0,9700.0,-1.0,9701.0,9700.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
14,6,08-371-24,2016,Dodge,CHARGER,Black,2C3CDXCTXGH104425,10300.0,6390.0,0.0,0.0,199.0,3240.0,10300.0,471.0,9829.0,10300.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
15,1,08-243-24,2024,Chevrolet,SILVERADO 2500,W,1GC4YLEY7RF207568,43700.0,43790.0,0.0,0.0,199.0,1862.0,43700.0,-2151.0,45851.0,43700.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
15,2,09-249-24,2019,Nissan,NV,White,1N6BF0KY2KN802515,11700.0,9555.0,0.0,0.0,199.0,470.0,11700.0,1476.0,10224.0,11700.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
15,3,09-228-24,2017,Ford,EDGE,Blue,2FMPK4K90HBC62182,10653.0,8390.0,0.0,0.0,199.0,1127.0,10653.0,937.0,9716.0,10653.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
15,4,09-297-24,2023,Ford,EXPLORER,Black,1EMSK8DH8PGB23382,28880.0,28760.0,0.0,0.0,199.0,343.0,28880.0,-422.0,29302.0,28880.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
15,5,10-014-24,2021,Infiniti,Qx80,White,JN8AZ2AE3M9272760,37688.0,32435.0,0.0,0.0,199.0,1343.0,37688.0,3711.0,33977.0,37688.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
15,6,10-013-24,2021,Infiniti,QX50,Silver,3PCAJSBB1MF116649,23603.0,21325.0,0.0,0.0,199.0,962.0,23603.0,1117.0,22486.0,23603.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
16,1,09-250-24,2021,Nissan,NV,White,1N6BF0LY4MN807622,18588.0,16620.0,0.0,0.0,199.0,1652.0,18588.0,117.0,18471.0,18588.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
16,2,09-169-24,2023,Nissan,PATHFINDER,Gray,5N1DR3BD4PC274458,31700.0,30175.0,0.0,0.0,199.0,1674.0,31700.0,-348.0,32048.0,31700.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
16,3,10-015-24,2023,Nissan,MURANO,Black,5N1AZ2BSXPC113303,22653.0,20820.0,0.0,0.0,199.0,992.0,22653.0,642.0,22011.0,22653.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
16,4,10-072-24,2022,Ford,EXPLORER,Silver,1EMSK8FH1NGA84483,26588.0,26485.0,0.0,0.0,199.0,242.0,26588.0,-338.0,26926.0,26588.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
16,5,09-204-24,2021,Ford,EDGE,Black,2EMPK4K98MBA26860,14788.0,13325.0,0.0,0.0,199.0,1259.0,14788.0,5.0,14783.0,14788.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
16,6,09-243-24,2019,Ford,EDGE,Black,2EMPK4J90KBC56388,11938.0,8525.0,0.0,0.0,199.0,1037.0,11938.0,2177.0,9761.0,11938.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
17,1,10-001-24,2018,Ford,F150,Black,1FTEW1ES0JFA70014,28403.0,27250.0,0.0,0.0,199.0,639.0,28403.0,315.0,28088.0,28403.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
17,2,10-016-24,2019,Chevrolet,CAMARO,Red,1G1FD1RS0K0156852,25563.0,22480.0,0.0,0.0,199.0,1012.0,25563.0,1872.0,23691.0,25563.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
17,3,10-065-24,2019,Chevrolet,SILVERADO 1500,B,1GCUYEED5SKZ14195,30588.0,26494.0,0.0,0.0,199.0,854.0,30588.0,3041.0,27547.0,30588.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
17,4,09-294-24,2023,GMC,ACADIA,Black,1GKKNML41PZ144957,25688.0,25125.0,0.0,0.0,199.0,373.0,25688.0,-9.0,25697.0,25688.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
17,5,09-237-24,2019,GMC,SIERRA,Gray,3GTU9DEDSKG190323,26653.0,23690.0,0.0,0.0,199.0,968.0,26653.0,1796.0,24857.0,26653.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
17,6,10-024-24,2022,Jeep,CHEROKEE,Blue,1C4P1MCX9ND522556,19953.0,19515.0,0.0,0.0,199.0,271.0,19953.0,-32.0,19985.0,19953.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
18,1,10-036-24,2021,Chevrolet,SILVERADO 1500,W,1GCUYDED1MZ216969,24188.0,23490.0,0.0,0.0,199.0,449.0,24188.0,50.0,24138.0,24188.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
18,2,08-166-24,2022,Nissan,ALTIMA,Black,1N4BL4DV8NN312192,16553.0,15705.0,0.0,0.0,199.0,2310.0,16553.0,-1661.0,18214.0,16553.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
18,3,09-278-24,2021,Nissan,MURANO,Blue,5N1AZ2CS9MC139644,23953.0,21880.0,0.0,0.0,199.0,1571.0,23953.0,303.0,23650.0,23953.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
18,4,10-009-24,2019,Chevrolet,SILVERADO 1500,B,3GCPYFED7KG123542,31000.0,26615.0,0.0,0.0,199.0,1532.0,31000.0,2654.0,28346.0,31000.0,0.0,10/11/24,,0.0
18,5,09-212-24,2021,Buick,ENCORE GX,Black,KL4MMCSL2MB108221,17775.0,15225.0,0.0,0.0,199.0,1818.0,17775.0,533.0,17242.0,17775.0,0.0,10/11/24,MANHEIM NASHVILLE,0.0
18,6,09-263-24,2021,Jeep,CHEROKEE,Gray,1C4PJMMX9MD124888,14000.0,11630.0,0.0,0.0,199.0,1329.0,14000.0,842.0,13158.0,14000.0,0.0,10/11/24,,0.0
19,1,09-199-24,2021,Chevrolet,COLORADO,Black,1GCHSCEA8M1158134,14600.0,9445.0,0.0,0.0,199.0,3708.0,14600.0,1248.0,13352.0,14600.0,0.0,10/11/24,,0.0
19,2,10-006-24,2019,Ford,FUSION,Gray,3FA6P0HD9KR281513,13400.0,11010.0,0.0,0.0,199.0,1953.0,13400.0,238.0,13162.0,13400.0,0.0,10/11/24,,0.0
19,3,09-255-24,2020,Chevrolet,COLORADO,Blue,1GCGSBEN4L1162334,17200.0,14795.0,0.0,0.0,199.0,2236.0,17200.0,-30.0,17230.0,17200.0,0.0,10/11/24,,0.0
19,4,10-034-24,2020,GMC,ACADIA,Black,1GKKNULSXLZ167176,17000.0,14495.0,0.0,0.0,199.0,3162.0,17000.0,-856.0,17856.0,17000.0,0.0,10/11/24,,0.0
19,5,10-019-24,2018,Chevrolet,CRUZE,Red,3G1BE6SM4JS613366,10900.0,8265.0,0.0,0.0,199.0,1684.0,10900.0,752.0,10148.0,10900.0,0.0,10/11/24,,0.0
19,6,09-050-24,2020,Ford,EXPLORER,Black,1EMSK7FH4LGA52702,21800.0,19145.0,0.0,0.0,199.0,3328.0,21800.0,-872.0,22672.0,21800.0,0.0,10/11/24,,0.0
20,1,09-113-24,2018,Toyota,4RUNNER,Black,JTEZUS1R435169444,21500.0,19140.0,0.0,0.0,199.0,1141.0,21500.0,1020.0,20480.0,21500.0,0.0,10/11/24,,0.0
20,2,10-004-24,2021,Chevrolet,EQUINOX,White,3GNAXUEV6MS149322,17200.0,15880.0,0.0,0.0,199.0,880.0,17200.0,241.0,16959.0,17200.0,0.0,10/11/24,,0.0
20,3,09-218-24,2023,Toyota,TUNDRA,Green,STFJCSBC4PX001119,39610.0,35449.0,0.0,0.0,199.0,3162.0,39610.0,800.0,38810.0,39610.0,0.0,10/11/24,,0.0
20,4,07-162-24,2009,Hummer,H2,Silver,5GRGN83269H102377,23515.0,23515.0,0.0,0.0,0.0,,23515.0,115.0,23400.0,23515.0,0.0,10/11/24,DEALERS AUTO AUCTION,0.0
20,5,09-020-24,2023,Chevrolet,EQUINOX,Gray,3GNAXUEG0PS124082,18040.0,18040.0,0.0,0.0,0.0,,18040.0,445.0,17595.0,18040.0,0.0,10/11/24,,0.0
20,6,09-227-24,2019,Chevrolet,SILVERADO 1500,S,1GCUYGED4KZ120753,25000.0,23305.0,0.0,0.0,199.0,2599.0,25000.0,-1103.0,26103.0,25000.0,0.0,10/15/24,,0.0
21,1,09-265-24,2021,GMC,YUKON XL,Red,1GKS2GKD2MR423518,31900.0,27120.0,0.0,0.0,199.0,3497.0,31900.0,1084.0,30816.0,31900.0,0.0,10/15/24,,0.0
21,2,08-364-24,2019,Nissan,ROGUE,Black,5N1AT2MT6KC701585,9875.0,8945.0,0.0,0.0,199.0,1556.0,9875.0,-825.0,10700.0,9875.0,0.0,10/15/24,MANHEIM NASHVILLE,0.0
21,3,09-287-24,2016,Chevrolet,COLORADO,Brown,1GCGTBE36G1252389,14875.0,11903.0,0.0,0.0,199.0,1764.0,14875.0,1009.0,13866.0,14875.0,0.0,10/15/24,MANHEIM NASHVILLE,0.0
21,4,09-196-24,2018,Ford,MUSTANG,Black,1FA6P8CF6J5103003,23300.0,19840.0,0.0,0.0,199.0,1720.0,23300.0,1541.0,21759.0,23300.0,0.0,10/15/24,MANHEIM NASHVILLE,0.0
21,5,10-066-24,2022,Chrysler,PACIFICA,Gray,2C4RC1BG1NR190404,21300.0,19620.0,0.0,0.0,199.0,940.0,21300.0,541.0,20759.0,21300.0,0.0,10/15/24,,0.0
21,6,09-257-24,2023,Chevrolet,EQUINOX,Black,3GNAXKEG9PL112379,19300.0,16850.0,0.0,0.0,199.0,2101.0,19300.0,150.0,19150.0,19300.0,0.0,10/15/24,,0.0
