page,box_number,stock_number,year,make,model,color,vin,price,vehicle_cost,trade_diff,buy_fee,lot_fee,added_costs,revenue,profit,total_cost,down_payment,net_financing,sale_date,dealer,commission
1,1,09-148-24,2020,Mitsubishi,OUTLANDER SPORT,T,JA4AR3AU4LU026444,15000.0,12515.0,0.0,0.0,199.0,2957.0,15000.0,-671.0,15671.0,15000.0,0.0,11/01/24,,0.0
1,2,08-193-24,2020,Chevrolet,MALIBU,Black,1G1ZD5ST4LF059322,10500.0,8620.0,0.0,0.0,199.0,4800.0,10500.0,-3119.0,13619.0,10500.0,0.0,11/01/24,,0.0
1,3,10-162-24,2022,Ford,EXPLORER,Silver,1EMSK7FHSNGA52338,24063.0,20520.0,0.0,0.0,199.0,1045.0,24063.0,2299.0,21764.0,24063.0,0.0,11/01/24,DEALERS AUTO AUCTION,0.0
1,4,10-059-24,2020,Ford,ESCAPE,White,1EMCU9G62LUB14879,11053.0,8796.74,0.0,0.0,199.0,927.0,11053.0,1130.26,9922.74,11053.0,0.0,11/01/24,DEALERS AUTO AUCTION,0.0
1,5,10-058-24,2020,Ford,EXPLORER,Black,1EMSK7DH2LGA84244,17188.0,14590.0,0.0,0.0,199.0,1879.0,17188.0,520.0,16668.0,17188.0,0.0,11/01/24,DEALERS AUTO AUCTION,0.0
1,6,10-048-24,2021,Chevrolet,SILVERADO 1500,R,1GCPYJEK3MZ394697,33647.0,32025.0,0.0,0.0,199.0,1095.0,33647.0,328.0,33319.0,33647.0,0.0,11/01/24,DEALERS AUTO AUCTION,0.0
2,1,10-103-24,2020,Chevrolet,SILVERADO 1500,G,3GCUYDEDSLG154233,30253.0,25760.0,0.0,0.0,199.0,1465.0,30253.0,2829.0,27424.0,30253.0,0.0,11/01/24,DEALERS AUTO AUCTION,0.0
2,2,10-158-24,2019,Chevrolet,SILVERADO 1500,G,1GCRYEED3KZ212902,24653.0,20259.0,0.0,0.0,199.0,1902.0,24653.0,2293.0,22360.0,24653.0,0.0,11/01/24,DEALERS AUTO AUCTION,0.0
2,3,10-063-24,2021,Chevrolet,TAHOE,Blue,1GNSKPKD8MR128149,45388.0,42459.0,0.0,0.0,199.0,2932.0,45388.0,-202.0,45590.0,45388.0,0.0,11/01/24,DEALERS AUTO AUCTION,0.0
2,4,10-102-24,2022,Chevrolet,EQUINOX,White,3GNAXXEVSNS210498,22438.0,20335.0,0.0,0.0,199.0,1600.0,22438.0,304.0,22134.0,22438.0,0.0,11/01/24,DEALERS AUTO AUCTION,0.0
2,5,10-021-24,2020,Chevrolet,SILVERADO 1500,B,3GCUYEEDSLG176240,27953.0,25820.0,0.0,0.0,199.0,2730.0,27953.0,-796.0,28749.0,27953.0,0.0,11/01/24,DEALERS AUTO AUCTION,0.0
2,6,10-176-24,2020,Ford,F250,Blue,1FT7W2BTXLED48377,49688.0,46863.0,0.0,0.0,199.0,980.0,49688.0,1646.0,48042.0,49688.0,0.0,11/01/24,DEALERS AUTO AUCTION,0.0
3,1,08-212-24,2021,Ford,ESCAPE,Blue,1EMCU9H6XMUA65530,11853.0,10020.0,0.0,0.0,199.0,1908.0,11853.0,-274.0,12127.0,11853.0,0.0,11/01/24,DEALERS AUTO AUCTION,0.0
3,2,10-018-24,2019,RAM,1500,Silver,1C6SRFJT8KN640111,26900.0,24195.0,0.0,0.0,199.0,2534.0,26900.0,-28.0,26928.0,26900.0,0.0,11/01/24,,0.0
3,3,05-066-24,2012,Chevrolet,CORVETTE,Red,,35000.0,31995.0,0.0,0.0,199.0,5224.0,35000.0,-2418.0,37418.0,35000.0,0.0,11/01/24,,0.0
3,4,06-157-24,2021,Ford,F150,White,1FTMF1CB4MKD07085,18500.0,18850.0,0.0,0.0,199.0,1863.0,18500.0,-2412.0,20912.0,18500.0,0.0,11/01/24,,0.0
3,5,10-087-24,2017,Bentley,FLYING SPUR,Gray,SCBEH9ZA2HC060986,54000.0,50770.0,0.0,0.0,199.0,1167.0,54000.0,1864.0,52136.0,54000.0,0.0,11/01/24,,0.0
3,6,08-136-24,2020,Chevrolet,SILVERADO 2500,S,,32000.0,26125.0,0.0,0.0,199.0,6949.0,32000.0,-1273.0,33273.0,32000.0,0.0,11/01/24,,0.0
4,1,10-092-24,2018,Ford,F150,Gray,1FTEW1RG1JFB39471,41500.0,36250.0,0.0,0.0,199.0,2479.0,41500.0,2572.0,38928.0,41500.0,0.0,11/01/24,,0.0
4,2,10-082-24,2022,Nissan,KICKS,Gray,3N1CP5SCVXNL48000,13088.0,12055.0,0.0,0.0,199.0,1442.0,13088.0,-608.0,13696.0,13088.0,0.0,11/01/24,DEALERS AUTO AUCTION,0.0
4,3,10-196-24,2021,Ford,EXPLORER,Red,1EMSK8DH9MGA53032,16988.0,15795.0,0.0,0.0,199.0,548.0,16988.0,446.0,16542.0,16988.0,0.0,11/01/24,DEALERS AUTO AUCTION,0.0
4,4,09-234-24,2024,Nissan,ROGUE,White,JN8BT3DD4RW453583,30300.0,28050.0,0.0,0.0,199.0,3272.0,30300.0,-1221.0,31521.0,30300.0,0.0,11/01/24,MANHEIM NASHVILLE,0.0
4,5,10-167-24,2024,Toyota,COROLLA,Black,5YFB4MDE4RP171962,20500.0,18435.0,0.0,0.0,199.0,1259.0,20500.0,607.0,19893.0,20500.0,0.0,11/04/24,,0.0
