page,box_number,stock_number,year,make,model,color,vin,price,vehicle_cost,trade_diff,buy_fee,lot_fee,added_costs,revenue,profit,total_cost,down_payment,net_financing,sale_date,dealer,commission
4,3,08-312-24,2019,Chevrolet,TAHOE,White,1GNSKBKC6KR386385,26188.0,25745.0,0.0,0.0,199.0,254.0,26188.0,-10.0,26198.0,26188.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
4,4,08-227-24,2023,GMC,YUKON,Black,1GKS1DKL1PR297424,55153.0,51409.0,0.0,0.0,199.0,1563.0,55153.0,1982.0,53171.0,55153.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
4,5,08-228-24,2023,GMC,ACADIA,White,1GKKNXLS7P2Z23524,35903.0,34209.0,0.0,0.0,199.0,1089.0,35903.0,406.0,35497.0,35903.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
4,6,08-316-24,2019,Buick,ENVISION,Silver,LRBFXCSA9KD038155,19188.0,18670.0,0.0,0.0,199.0,667.0,19188.0,-348.0,19536.0,19188.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
5,1,08-226-24,2023,GMC,ACADIA,Silver,1GKKNUL42P2225613,27588.0,25209.0,0.0,0.0,199.0,969.0,27588.0,1211.0,26377.0,27588.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
5,2,08-232-24,2023,Cadillac,XT6,Red,1GYKPDRS2PZ187807,38653.0,37809.0,0.0,0.0,199.0,838.0,38653.0,-193.0,38846.0,38653.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
5,3,08-156-24,2023,Dodge,CHALLENGER,Green,2C3CDZAG1PH689347,24753.0,24720.0,0.0,0.0,199.0,621.0,24753.0,-787.0,25540.0,24753.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
5,4,08-234-24,2022,Chrysler,PACIFICA,White,2C4RC1BG9NR154282,21153.0,19609.0,0.0,0.0,199.0,1112.0,21153.0,233.0,20920.0,21153.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
5,5,08-009-24,2019,GMC,YUKON,Black,1GKS1DKC3KR243468,24938.0,20620.0,0.0,0.0,199.0,4401.0,24938.0,-282.0,25220.0,24938.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
5,6,08-145-24,2018,Dodge,JOURNEY,Silver,3C4PDCAB2JT496024,8688.0,7400.0,0.0,0.0,199.0,574.0,8688.0,515.0,8173.0,8688.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
6,1,07-250-24,2019,Jeep,CHEROKEE,Tan,1C4PJMDN2KD268309,16053.0,13925.0,0.0,0.0,199.0,4478.0,16053.0,-2549.0,18602.0,16053.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
6,2,08-149-24,2019,Jeep,CHEROKEE,Red,1C4PJLLB8KD247871,12203.0,12420.0,0.0,0.0,199.0,272.0,12203.0,-688.0,12891.0,12203.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
6,3,08-173-24,2021,Nissan,ROGUE SPORT,Black,JN1BJ1BW0MW671493,19153.0,18445.0,0.0,0.0,199.0,1432.0,19153.0,-923.0,20076.0,19153.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
6,4,08-183-24,2020,Mitsubishi,ECLIPSE CROSS,R,JA4AS4AA0LZ016772,14688.0,7900.0,0.0,0.0,199.0,2273.0,14688.0,4316.0,10372.0,14688.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
6,5,08-292-24,2023,Nissan,ALTIMA,Red,1N4BL4EWSPN309762,24853.0,23905.0,0.0,0.0,199.0,708.0,24853.0,41.0,24812.0,24853.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
6,6,07-262-24,2023,Nissan,ALTIMA,Gray,1N4AL4CV7PN325743,24653.0,22490.0,0.0,0.0,199.0,1816.0,24653.0,148.0,24505.0,24653.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
7,1,08-277-24,2020,Kia,OPTIMA,Black,5XXGW4L29LG425284,16388.0,13220.0,0.0,0.0,199.0,835.0,16388.0,2134.0,14254.0,16388.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
7,2,08-092-24,2021,Nissan,ROGUE,White,JN8AT3BBXMW202363,21938.0,21475.0,0.0,0.0,199.0,2646.0,21938.0,-2382.0,24320.0,21938.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
7,3,08-160-24,2023,Nissan,ALTIMA,Gray,1N4BL4DW7PN319209,21853.0,20265.0,0.0,0.0,199.0,729.0,21853.0,660.0,21193.0,21853.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
7,4,08-285-24,2021,Nissan,ROGUE,Black,JN8AT3BB6MW208239,20288.0,18850.0,0.0,0.0,199.0,1466.0,20288.0,-227.0,20515.0,20288.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
7,5,08-014-24,2020,Toyota,COROLLA,White,JTDEPRAE3LJ034903,13088.0,10229.0,0.0,0.0,199.0,1932.0,13088.0,728.0,12360.0,13088.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
7,6,08-171-24,2021,Infiniti,QX50,White,3PCAJSBB4MF100882,24753.0,22690.0,0.0,0.0,199.0,1100.0,24753.0,764.0,23989.0,24753.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
8,1,08-039-24,2021,Mercedes-Benz,GLA,Silver,W1N4N4HB4MJ179412,24188.0,20165.0,0.0,0.0,199.0,1997.0,24188.0,1827.0,22361.0,24188.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
8,2,08-230-24,2024,BMW,X4,Black,5UX33DT07R9V03989,42688.0,36409.0,0.0,0.0,199.0,1758.0,42688.0,4322.0,38366.0,42688.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
8,3,08-247-24,2023,RAM,PROMASTER 2500,White,3C6LRVDG7PE589306,35688.0,25725.0,0.0,0.0,199.0,1313.0,35688.0,8451.0,27237.0,35688.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
8,4,07-259-24,2013,Chevrolet,CAMARO,Red,2G1FK1EJ4D9226963,11680.0,6390.0,0.0,0.0,199.0,2490.0,11680.0,2601.0,9079.0,11680.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
8,5,08-016-24,2020,Jeep,WRANGLER UNLIMI,White,1C4HJXEN1LW243301,29930.0,25820.0,0.0,0.0,199.0,1909.0,29930.0,2002.0,27928.0,29930.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
8,6,08-309-24,2021,Ford,ESCAPE,Black,1EMCU9G6XMUA38667,9300.0,6390.0,0.0,0.0,199.0,840.0,9300.0,1871.0,7429.0,9300.0,0.0,8/30/24,DEALERS AUTO AUCTION,0.0
9,1,08-118-24,2015,Nissan,ALTIMA,Silver,1N4AL3AP6FC471396,5500.0,5000.0,0.0,0.0,0.0,0.0,5500.0,500.0,5000.0,5500.0,0.0,9/03/24,,0.0
9,2,08-112-24,2018,Ford,F150,Black,1FTEW1EG7JFB37838,19250.0,17480.0,0.0,0.0,199.0,697.0,19250.0,874.0,18376.0,19250.0,0.0,9/03/24,,0.0
9,3,08-199-24,2021,Ford,EDGE,Black,2FMPK3K93MBA50171,14900.0,7935.0,0.0,0.0,199.0,5271.0,14900.0,1495.0,13405.0,14900.0,0.0,9/04/24,,0.0
9,4,08-127-24,2017,Chevrolet,SILVERADO 1500,B,1GCVKRECXHZ144430,22900.0,21725.0,0.0,0.0,199.0,705.0,22900.0,271.0,22629.0,22900.0,0.0,9/04/24,,0.0
9,5,08-200-24,2020,Nissan,PATHFINDER,Gray,5N1DR2BM4LC627589,17800.0,14845.0,0.0,0.0,199.0,1735.0,17800.0,1021.0,16779.0,17800.0,0.0,9/04/24,,0.0
9,6,08-326-24,2022,Chevrolet,SILVERADO 3500,W,1GC4YTEY3NF165197,44000.0,39471.74,0.0,0.0,199.0,2028.0,44000.0,2301.26,41698.74,44000.0,0.0,9/04/24,,0.0
10,1,08-377-24,2020,Chevrolet,SILVERADO 1500,W,1GCRYDEK8L2Z32131,17000.0,15470.0,0.0,0.0,199.0,836.0,17000.0,495.0,16505.0,17000.0,0.0,9/04/24,,0.0
10,2,07-236-24,2018,Ford,F150,White,1FTEW1EG5SJKD5346,18250.0,18695.0,0.0,0.0,199.0,1374.0,18250.0,-2018.0,20268.0,18250.0,0.0,9/04/24,,0.0
10,3,05-062-24,2020,Dodge,CHARGER,Brown,2C3CDXBG9LH209035,13750.0,8780.0,0.0,0.0,199.0,4477.0,13750.0,294.0,13456.0,13750.0,0.0,9/05/24,,0.0
10,4,07-232-24,2017,Nissan,PATHFINDER,Gray,5N1DR2MN3HC907825,7650.0,7090.0,0.0,0.0,199.0,1974.0,7650.0,-1613.0,9263.0,7650.0,0.0,9/05/24,,0.0
10,5,08-323-24,2021,Toyota,RAV4,Gray,4T3R6RFV8MU022147,22438.0,21411.74,0.0,0.0,199.0,1529.0,22438.0,-701.74,23139.74,22438.0,0.0,9/05/24,DEALERS AUTO AUCTION,0.0
10,6,08-360-24,2020,Toyota,RAV4,Silver,JTMDWRFV6LD535306,22188.0,21715.0,0.0,0.0,199.0,552.0,22188.0,-278.0,22466.0,22188.0,0.0,9/05/24,DEALERS AUTO AUCTION,0.0
11,1,08-253-24,2021,Ford,F150,White,1FTEW1E86MKE56558,37453.0,36925.0,0.0,0.0,199.0,1008.0,37453.0,-679.0,38132.0,37453.0,0.0,9/05/24,DEALERS AUTO AUCTION,0.0
11,2,08-090-24,2020,GMC,YUKON XL,Black,1GKS2GKC0LR188641,36988.0,36120.0,0.0,0.0,199.0,1823.0,36988.0,-1154.0,38142.0,36988.0,0.0,9/05/24,DEALERS AUTO AUCTION,0.0
11,3,06-110-24,2024,Buick,ENCLAVE,Red,5GAERCKW9RJ116370,38188.0,41110.0,0.0,0.0,199.0,1260.0,38188.0,-4381.0,42569.0,38188.0,0.0,9/05/24,DEALERS AUTO AUCTION,0.0
11,4,09-040-24,2015,Dodge,CHARGER,Black,2C3CDKEJ9FH854232,20688.0,20000.0,0.0,0.0,0.0,377.0,20688.0,311.0,20377.0,20688.0,0.0,9/05/24,DEALERS AUTO AUCTION,0.0
11,5,08-237-24,2021,Nissan,ROGUE SPORT,White,JN1BJ1AW3MW445000,18688.0,16975.0,0.0,0.0,199.0,1233.0,18688.0,281.0,18407.0,18688.0,0.0,9/05/24,DEALERS AUTO AUCTION,0.0
11,6,08-240-24,2022,Nissan,ALTIMA,Black,1N4BL4DW0NN410092,20788.0,19000.0,0.0,0.0,199.0,1670.0,20788.0,-81.0,20869.0,20788.0,0.0,9/05/24,DEALERS AUTO AUCTION,0.0
12,1,08-286-24,2021,Nissan,ROGUE,Blue,JN8AT3BB2MW218315,21653.0,20265.0,0.0,0.0,199.0,1649.0,21653.0,-460.0,22113.0,21653.0,0.0,9/05/24,DEALERS AUTO AUCTION,0.0
12,2,08-293-24,2016,Nissan,ROGUE,Gray,JN8AT2MV4GW135247,13153.0,12150.0,0.0,0.0,199.0,1445.0,13153.0,-641.0,13794.0,13153.0,0.0,9/05/24,DEALERS AUTO AUCTION,0.0
12,3,08-077-24,2022,Hyundai,KONA,Red,KM8K6CAB8NU841553,17653.0,15705.0,0.0,0.0,199.0,1263.0,17653.0,486.0,17167.0,17653.0,0.0,9/05/24,DEALERS AUTO AUCTION,0.0
12,4,08-239-24,2023,Nissan,MURANO,Gray,5N1AZ2BSXPC118839,26438.0,20720.0,0.0,0.0,199.0,2337.0,26438.0,3182.0,23256.0,26438.0,0.0,9/05/24,DEALERS AUTO AUCTION,0.0
12,5,08-229-24,2024,BMW,330XI,White,3MW89FF07R8E13472,36688.0,32609.0,0.0,0.0,199.0,1782.0,36688.0,2098.0,34590.0,36688.0,0.0,9/05/24,DEALERS AUTO AUCTION,0.0
12,6,08-254-24,2023,Nissan,ALTIMA,White,1N4BL4EW6PN342480,25488.0,25380.0,0.0,0.0,199.0,1383.0,25488.0,-1474.0,26962.0,25488.0,0.0,9/05/24,DEALERS AUTO AUCTION,0.0
13,1,08-175-24,2020,Nissan,ROGUE,White,5N1AT2MV2LC700324,16188.0,14485.0,0.0,0.0,199.0,1308.0,16188.0,196.0,15992.0,16188.0,0.0,9/05/24,DEALERS AUTO AUCTION,0.0
13,2,08-354-24,2020,Nissan,ROGUE,Black,5N1AT2MT2LC810921,12588.0,12210.0,0.0,0.0,199.0,1026.0,12588.0,-847.0,13435.0,12588.0,0.0,9/05/24,DEALERS AUTO AUCTION,0.0
13,3,08-269-24,2020,Kia,TELLURIDE,Gray,5XYP5DHC4LG018943,27688.0,25860.0,0.0,0.0,199.0,1367.0,27688.0,262.0,27426.0,27688.0,0.0,9/05/24,DEALERS AUTO AUCTION,0.0
13,4,08-169-24,2019,Nissan,ALTIMA,White,1N4BL4EVXKC180574,16080.0,15400.0,0.0,0.0,199.0,1476.0,16080.0,-995.0,17075.0,16080.0,0.0,9/05/24,DEALERS AUTO AUCTION,0.0
13,5,09-044-24,2016,Cadillac,CTS,White,1G6AZ5SS4G0122539,10100.0,15500.0,0.0,0.0,0.0,,10100.0,-4860.0,14960.0,10100.0,0.0,9/06/24,,0.0
13,6,08-103-24,2016,Cadillac,CTS,White,1G6AX5SX8G0112663,10300.0,10835.0,0.0,0.0,199.0,544.0,10300.0,-1278.0,11578.0,10300.0,0.0,9/06/24,,0.0
14,1,07-193-24,2018,GMC,SIERRA,Gray,3GTU2PEJ9JG314877,33600.0,31050.0,0.0,0.0,199.0,2409.0,33600.0,-58.0,33658.0,33600.0,0.0,9/06/24,,0.0
14,2,08-260-24,2014,Chevrolet,SILVERADO 1500,B,3GCUKTEJ7EG448172,19500.0,18574.0,0.0,0.0,199.0,1786.0,19500.0,-1059.0,20559.0,19500.0,0.0,9/06/24,,0.0
14,3,09-030-24,2021,Lincoln,NAVIGATOR,Black,5LMJJ2LT1MEL00585,47000.0,44650.0,0.0,0.0,199.0,350.0,47000.0,1801.0,45199.0,47000.0,0.0,9/06/24,,0.0
14,4,05-123-24,2018,Ford,ESCAPE,Black,1EMCU9GD5JUB70911,9200.0,6895.0,0.0,0.0,199.0,2195.0,9200.0,-89.0,9289.0,9200.0,0.0,9/06/24,,0.0
14,5,08-315-24,2018,Cadillac,CT6,Red,1G6KD5RSXJU102305,20300.0,17725.0,0.0,0.0,199.0,1759.0,20300.0,617.0,19683.0,20300.0,0.0,9/06/24,,0.0
14,6,08-176-24,2021,Nissan,SENTRA,White,3N1AB8DV0MY286594,17000.0,14995.0,0.0,0.0,199.0,2369.0,17000.0,-563.0,17563.0,17000.0,0.0,9/06/24,,0.0
15,1,07-209-24,2018,Nissan,PATHFINDER,Black,5N1DR2MM1JC627379,12300.0,9090.0,0.0,0.0,199.0,1740.0,12300.0,1271.0,11029.0,12300.0,0.0,9/06/24,,0.0
15,2,08-330-24,2021,Chevrolet,COLORADO,Black,1GCHSCEA0M1235546,13000.0,11190.0,0.0,0.0,199.0,1282.0,13000.0,329.0,12671.0,13000.0,0.0,9/06/24,,0.0
15,3,08-302-24,2021,GMC,SIERRA,Black,3GTP9EED8MG153935,40800.0,38720.0,0.0,0.0,199.0,1932.0,40800.0,-51.0,40851.0,40800.0,0.0,9/06/24,,0.0
15,4,08-355-24,2010,Lexus,GX,Beige,JTJJM7FX4A5005130,13000.0,11615.0,0.0,0.0,199.0,939.0,13000.0,247.0,12753.0,13000.0,0.0,9/06/24,,0.0
15,5,08-362-24,2018,Toyota,C-HR,Red,NMTKHMBX6JR002626,10900.0,9800.0,0.0,0.0,199.0,1379.0,10900.0,-478.0,11378.0,10900.0,0.0,9/06/24,,0.0
15,6,08-119-24,2008,Chevrolet,SILVERADO 1500,M,2GCEC19J881263500,2400.0,2300.0,0.0,0.0,0.0,100.0,2400.0,0.0,,2400.0,0.0,9/06/24,,0.0
16,1,08-219-24,2019,Ford,EDGE,Gray,,14675.0,14485.0,0.0,0.0,199.0,700.0,14675.0,-709.0,15384.0,14675.0,0.0,9/06/24,MANHEIM NASHVILLE,0.0
16,2,05-099-24,2016,Honda,PILOT,Gray,5ENYF6H94GB057661,14709.0,12730.0,0.0,0.0,199.0,1280.0,14709.0,500.0,14209.0,14709.0,0.0,9/06/24,,0.0
16,3,08-121-24,2021,RAM,2500,White,3C6URSCJ2MG598156,29300.0,24925.0,0.0,0.0,199.0,1080.0,29300.0,3096.0,26204.0,29300.0,0.0,9/06/24,MANHEIM NASHVILLE,0.0
16,4,07-037-24,2017,RAM,1500,White,1C6RR7MT9HS625000,21935.0,18470.0,0.0,0.0,199.0,2466.0,21935.0,800.0,21135.0,21935.0,0.0,9/06/24,,0.0
16,5,08-327-24,2018,Chevrolet,SILVERADO 1500,B,1GCRCNEH4JZ213301,9549.6,6330.0,0.0,0.0,199.0,1971.0,10048.6,1548.6,8500.0,11000.0,0.0,9/07/24,,0.0
16,6,09-034-24,2023,Hyundai,TUCSON,Blue,5NMJB3AE6PH212891,23400.0,22590.0,0.0,0.0,199.0,340.0,23400.0,271.0,,23400.0,0.0,9/07/24,,0.0
17,1,08-318-24,2017,Ford,F250,Gold,1FT7W2BT4HED29573,46900.0,45120.0,0.0,0.0,199.0,1027.0,46900.0,554.0,46346.0,46900.0,0.0,9/07/24,,0.0
17,2,08-331-24,2023,GMC,ACADIA,White,1GKKNXLS7PZ241516,37000.0,35209.0,0.0,0.0,199.0,1259.0,37000.0,333.0,36667.0,37000.0,0.0,9/07/24,,0.0
17,3,08-167-24,2021,Nissan,FRONTIER,Black,1N6ED0EB6MN702351,24000.0,21170.0,0.0,0.0,199.0,1221.0,24000.0,1410.0,22590.0,24000.0,0.0,9/09/24,MANHEIM NASHVILLE,0.0
17,4,08-057-24,2019,Honda,PILOT,T,5ENYF5H14KB037875,15317.0,14000.0,0.0,0.0,199.0,618.0,15317.0,500.0,14817.0,15317.0,0.0,9/11/24,,0.0
17,5,05-068-24,2023,Mazda,CX-5,White,JM3KFBCM2P0191147,19900.0,20265.0,0.0,0.0,199.0,1865.0,19900.0,-2429.0,22329.0,19900.0,0.0,9/11/24,MANHEIM NASHVILLE,0.0
17,6,08-322-24,1979,Pontiac,FIREBIRD,T,,38000.0,37000.0,0.0,0.0,199.0,144.0,38000.0,657.0,37343.0,38000.0,0.0,9/11/24,,0.0
18,1,08-350-24,2021,Infiniti,QX50,White,3PCAJSBB3MF122629,25688.0,24110.0,0.0,0.0,199.0,953.0,25688.0,426.0,25262.0,25688.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
18,2,08-365-24,2020,Infiniti,Qx60,Black,5N1DL0MMSLC507349,23030.0,18540.0,0.0,0.0,199.0,1435.0,23030.0,2856.0,20174.0,23030.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
18,3,08-045-24,2019,Ford,F150,Blue,1FTEW1E48KFC75055,22830.0,21244.0,0.0,0.0,199.0,926.0,22830.0,461.0,22369.0,22830.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
18,4,08-003-24,2021,Ford,EXPLORER,Black,1EMSK8FW9MNA11318,26688.0,24770.0,0.0,0.0,199.0,2030.0,26688.0,-311.0,26999.0,26688.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
18,5,08-368-24,2017,Ford,EXPLORER,Gray,1EM5K7F88HGC14965,14188.0,9445.0,0.0,0.0,199.0,1319.0,14188.0,3225.0,10963.0,14188.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
18,6,08-374-24,2021,Chevrolet,TRAX,Black,KL7CJLSM3MB375772,12488.0,12470.0,0.0,0.0,199.0,606.0,12488.0,-787.0,13275.0,12488.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
19,1,07-223-24,2022,Nissan,MURANO,Black,5N1AZ2BS4NC117988,21830.0,19150.0,0.0,0.0,199.0,3238.0,21830.0,-757.0,22587.0,21830.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
19,2,08-338-24,2022,Hyundai,KONA,White,KM8K6CAB7NU761905,17430.0,16010.0,0.0,0.0,199.0,1235.0,17430.0,-14.0,17444.0,17430.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
19,3,09-003-24,2020,GMC,SIERRA,T,3GTP9EEL3LG182314,39688.0,38300.0,0.0,0.0,199.0,909.0,39688.0,280.0,39408.0,39688.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
19,4,08-196-24,2021,Chevrolet,EQUINOX,White,2GNAXTEV4M6156228,11688.0,9695.0,0.0,0.0,199.0,1546.0,11688.0,248.0,11440.0,11688.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
19,5,08-204-24,2017,GMC,SIERRA,Silver,3GTU2NEC1HG500459,20188.0,16374.0,0.0,0.0,199.0,3992.0,20188.0,-377.0,20565.0,20188.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
19,6,09-026-24,2024,RAM,1500,Red,1C6RREBGXRN134347,32188.0,31650.0,0.0,0.0,199.0,124.0,32188.0,215.0,31973.0,32188.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
20,1,08-290-24,2023,Nissan,ALTIMA,White,1N4BL4CWXPN317147,23188.0,23090.0,0.0,0.0,199.0,1791.0,23188.0,-1892.0,25080.0,23188.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
20,2,08-361-24,2021,Toyota,CAMRY,Blue,4T1K61AK7MU562307,28053.0,25620.0,0.0,0.0,199.0,1044.0,28053.0,1190.0,26863.0,28053.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
20,3,08-256-24,2023,Nissan,MURANO,White,5N1AZ2BS6PC103870,25188.0,24565.0,0.0,0.0,199.0,1561.0,25188.0,-1137.0,26325.0,25188.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
20,4,08-337-24,2019,Ford,EDGE,Gray,,13088.0,12205.0,0.0,0.0,199.0,730.0,13088.0,-46.0,13134.0,13088.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
20,5,08-289-24,2023,Nissan,MURANO,Gray,5N1AZ2AS6PC108858,21688.0,22380.0,0.0,0.0,199.0,1065.0,21688.0,-1956.0,23644.0,21688.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
20,6,09-043-24,2020,Ford,EDGE,Black,2EMPK3K95LBA15839,11688.0,10225.0,0.0,0.0,199.0,844.0,11688.0,420.0,11268.0,11688.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
21,1,08-070-24,2020,Nissan,PATHFINDER,Black,5N1DR2CN4LC646389,22688.0,22895.0,0.0,0.0,199.0,1712.0,22688.0,-2118.0,24806.0,22688.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
21,2,08-281-24,2023,Nissan,PATHFINDER,Black,5N1DR3CC9PC234768,29388.0,28360.0,0.0,0.0,199.0,1303.0,29388.0,-474.0,29862.0,29388.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
21,3,08-325-24,2018,Nissan,ARMADA,Blue,JN8AY2NE1J9732815,20153.0,17745.0,0.0,0.0,199.0,801.0,20153.0,1408.0,18745.0,20153.0,0.0,9/13/24,DEALERS AUTO AUCTION,0.0
