page,box_number,stock_number,year,make,model,color,vin,price,vehicle_cost,trade_diff,buy_fee,lot_fee,added_costs,revenue,profit,total_cost,down_payment,net_financing,sale_date,dealer,commission
7,2,05-147-25,2019,Cadillac,ESCALADE,Blue,1GYS3JKJ3KR230877,27280.0,24067.0,0.0,0.0,199.0,1736.0,27280.0,1278.0,26002.0,27280.0,0.0,6/10/25,ADESA,0.0
7,3,05-326-25,2023,Chevrolet,MALIBU,Black,1G1ZD5STXPF177025,17000.0,14220.0,0.0,0.0,199.0,1098.0,17000.0,1483.0,15517.0,17000.0,0.0,6/10/25,ADESA,0.0
7,4,05-113-25,2019,Jeep,COMPASS,Gray,3C4NJDAB1KT690437,13000.0,9696.74,0.0,0.0,199.0,1190.0,13000.0,1914.26,11085.74,13000.0,0.0,6/10/25,ADESA,0.0
7,5,06-037-25,2023,Jeep,GRAND CHEROKEE,T,1C4RJJBG8P8806944,27000.0,24565.0,0.0,0.0,199.0,1064.0,27000.0,1172.0,25828.0,27000.0,0.0,6/10/25,ADESA,0.0
7,6,06-031-25,2024,Jeep,COMPASS,Black,3C4NJDDNXRT137317,24000.0,22009.0,0.0,0.0,199.0,1020.0,24000.0,772.0,23228.0,24000.0,0.0,6/10/25,ADESA,0.0
8,1,06-032-25,2024,Jeep,COMPASS,Black,3C4NJDDN2RT137103,24400.0,22809.0,0.0,0.0,199.0,1085.0,24400.0,307.0,24093.0,24400.0,0.0,6/10/25,ADESA,0.0
8,2,05-231-25,2018,Ford,F150,White,1FTEW1EP4JKF08140,23244.0,23244.0,0.0,0.0,0.0,45.0,23244.0,-45.0,23289.0,23244.0,0.0,6/10/25,,0.0
8,3,04-177-25,2021,Jeep,WRANGLER UNLIMI,White,1C4H1XFN8MW514984,28860.0,28860.0,0.0,0.0,199.0,1125.0,28860.0,-1324.0,30184.0,28860.0,0.0,6/10/25,,0.0
8,4,05-262-25,2016,Ford,TRANSIT,Yellow,1FTKR3XMXGKB35218,11570.0,11570.0,0.0,0.0,0.0,,11570.0,382.0,11188.0,11570.0,0.0,6/10/25,,0.0
8,5,05-035-25,2018,Ford,F150,Black,1FTEW1RG0JFA14350,33260.0,33260.0,0.0,0.0,0.0,157.0,33260.0,-157.0,33417.0,33260.0,0.0,6/10/25,,0.0
8,6,05-380-25,2024,Buick,ENCORE GX,Gray,KL4AMESL8RB182880,20800.0,19505.0,0.0,0.0,199.0,1433.0,20800.0,-337.0,21137.0,20800.0,0.0,6/10/25,ADESA,0.0
9,1,06-020-25,2021,Ford,EXPLORER,Blue,1EMSK8DH6MGA86280,18200.0,16681.74,0.0,0.0,199.0,725.0,18200.0,594.26,17605.74,18200.0,0.0,6/10/25,ADESA,0.0
9,2,05-405-25,2018,Jeep,WRANGLER UNLIMI,White,1C4H1XFG5JW194892,27400.0,23967.0,0.0,0.0,199.0,1388.0,27400.0,1846.0,25554.0,27400.0,0.0,6/10/25,ADESA,0.0
9,3,05-310-25,2024,Buick,ENCORE GX,Gray,KL4AMDSL1RB092044,21000.0,18420.0,0.0,0.0,199.0,1241.0,21000.0,1140.0,19860.0,21000.0,0.0,6/10/25,ADESA,0.0
9,4,05-318-25,2022,Infiniti,Qx80,Black,JN8AZ2AE6N9291949,38200.0,35620.0,0.0,0.0,199.0,1521.0,38200.0,860.0,37340.0,38200.0,0.0,6/10/25,ADESA,0.0
9,5,06-051-25,2023,GMC,TERRAIN,Blue,3GKALPEG1PL164904,21300.0,19720.0,0.0,0.0,199.0,969.0,21300.0,412.0,20888.0,21300.0,0.0,6/10/25,ADESA,0.0
9,6,05-325-25,2023,Chevrolet,TRAVERSE,White,1GNERGKW0PJ166990,25200.0,23620.0,0.0,0.0,199.0,1021.0,25200.0,360.0,24840.0,25200.0,0.0,6/10/25,ADESA,0.0
10,1,06-030-25,2024,Toyota,4RUNNER,White,JTEMUS1R4R6217752,40500.0,38809.0,0.0,0.0,199.0,1027.0,40500.0,465.0,40035.0,40500.0,0.0,6/10/25,ADESA,0.0
10,2,05-226-25,2023,Chevrolet,SILVERADO 1500,B,3GCUDDEDSPG358810,33600.0,31135.0,0.0,0.0,199.0,1984.0,33600.0,282.0,,33600.0,0.0,6/10/25,MANHEIM NASHVILLE,0.0
10,3,05-337-25,2024,Jeep,GRAND CHEROKEE,Gray,1C4RJKBG0R8527299,32800.0,31445.0,0.0,0.0,199.0,1556.0,32800.0,-400.0,33200.0,32800.0,0.0,6/10/25,MANHEIM NASHVILLE,0.0
10,4,06-028-25,2021,Ford,ESCAPE,Red,1EMCU9G64MUB10219,13875.0,14840.0,0.0,0.0,0.0,0.0,13875.0,-965.0,14840.0,13875.0,0.0,6/10/25,MANHEIM NASHVILLE,0.0
10,5,04-299-25,2023,GMC,TERRAIN,Black,3GKALPEG1PL142238,20480.0,21145.0,0.0,0.0,199.0,775.0,20480.0,-1639.0,22119.0,20480.0,0.0,6/10/25,ADESA,0.0
10,6,06-003-25,2022,Chevrolet,EQUINOX,Gray,2GNAXKEV6N6152158,13900.0,12426.74,0.0,0.0,199.0,1644.0,13900.0,-369.74,14269.74,13900.0,0.0,6/11/25,,0.0
11,1,05-381-25,2023,Chevrolet,MALIBU,Black,1G1ZD5STS5PF20170,16400.0,14820.0,0.0,0.0,199.0,1032.0,16400.0,349.0,16051.0,16400.0,0.0,6/11/25,,0.0
11,2,04-141-25,2021,Chevrolet,TRAX,White,KL7CJKSB7MB300808,10900.0,7476.0,0.0,0.0,199.0,2905.0,10900.0,320.0,10580.0,10900.0,0.0,6/11/25,,0.0
11,3,07-257-24,2016,Chrysler,300,Blue,2C3CCAAG3GH235606,7200.0,9445.0,0.0,0.0,199.0,1360.0,7200.0,-3804.0,11004.0,7200.0,0.0,6/11/25,,0.0
11,4,06-039-25,2023,Dodge,CHALLENGER,White,2C3CDZJG4PH545789,22975.0,20515.0,0.0,0.0,199.0,838.0,22975.0,1423.0,21552.0,22975.0,0.0,6/11/25,,0.0
11,5,06-059-25,2018,Dodge,CHALLENGER,Gray,2C3CDZAG5JH236324,10290.0,9975.0,0.0,0.0,199.0,138.0,10290.0,-22.0,10312.0,10290.0,0.0,6/11/25,,0.0
11,6,05-044-25,2017,Dodge,CHARGER,Gray,2C3CDXBG0HH547737,8900.0,5890.0,0.0,0.0,199.0,3076.0,8900.0,-265.0,9165.0,8900.0,0.0,6/11/25,,0.0
12,1,03-379-25,2015,Ford,EDGE,White,2EMPK4K90FBC20737,6600.0,4789.0,0.0,0.0,199.0,2667.0,6600.0,-1055.0,7655.0,6600.0,0.0,6/11/25,,0.0
12,2,05-256-25,2019,Ford,ESCAPE,Black,1EMCU9GD9KUA60851,8400.0,6210.0,0.0,0.0,199.0,1168.0,8400.0,823.0,7577.0,8400.0,0.0,6/11/25,,0.0
12,3,05-076-25,2011,Ford,F150,Red,1FTEW1R61BFC75351,14400.0,12425.0,0.0,0.0,199.0,1377.0,14400.0,399.0,14001.0,14400.0,0.0,6/11/25,,0.0
12,4,05-271-25,2020,GMC,ACADIA,Red,1GKKNLLS6L2132337,19390.0,16482.0,0.0,0.0,199.0,2349.0,19390.0,360.0,19030.0,19390.0,0.0,6/11/25,,0.0
12,5,05-141-25,2019,GMC,ACADIA,White,1GKKNMLS0KZ212723,12690.0,10206.0,0.0,0.0,199.0,4938.0,12690.0,-2653.0,15343.0,12690.0,0.0,6/11/25,,0.0
12,6,06-010-25,2018,GMC,ACADIA,Blue,1GKKNULS2J2244684,10790.0,8230.0,0.0,0.0,199.0,648.0,10790.0,1713.0,9077.0,10790.0,0.0,6/11/25,,0.0
13,1,02-315-25,2018,Honda,CIVIC,White,SHHFK7H41JU223301,9390.0,8255.0,0.0,0.0,199.0,1570.0,9390.0,-634.0,10024.0,9390.0,0.0,6/11/25,,0.0
13,2,02-259-25,2019,Jeep,CHEROKEE,Gray,1C4PJLLB9KD420328,11800.0,8265.0,0.0,0.0,199.0,2871.0,11800.0,465.0,11335.0,11800.0,0.0,6/11/25,,0.0
13,3,01-251-25,2014,RAM,1500,White,1C6RR7FG5SES30326,8500.0,6890.0,0.0,0.0,199.0,3178.0,8500.0,-1767.0,10267.0,8500.0,0.0,6/11/25,,0.0
13,4,02-031-25,2014,Toyota,CAMRY,White,,7700.0,5089.0,0.0,0.0,199.0,4926.0,7700.0,-2514.0,10214.0,7700.0,0.0,6/11/25,,0.0
13,5,04-115-25,2017,Toyota,COROLLA,White,5YFBURHE9HP573434,6700.0,6240.0,0.0,0.0,199.0,1448.0,6700.0,-1187.0,7887.0,6700.0,0.0,6/11/25,,0.0
13,6,03-168-25,2018,Nissan,TITAN,White,1N6AA1E51JN549607,18875.0,14770.0,0.0,0.0,199.0,4999.0,18875.0,-1093.0,19968.0,18875.0,0.0,6/11/25,MANHEIM NASHVILLE,0.0
14,1,03-383-25,2000,Ford,EXPEDITION,Green,1FMRU1767YLA68989,1250.0,1200.0,0.0,0.0,0.0,50.0,1250.0,0.0,,1250.0,0.0,6/11/25,,0.0
14,2,03-067-25,2019,Chevrolet,COLORADO,White,1GCHTBEASK1277358,14440.0,8660.0,0.0,0.0,199.0,2592.0,14440.0,2989.0,11451.0,14440.0,0.0,6/12/25,,0.0
14,3,03-204-25,2017,Honda,PILOT,Gray,5ENYF6H52HB056748,15300.0,16000.0,0.0,0.0,199.0,1163.0,15300.0,-2062.0,17362.0,15300.0,0.0,6/12/25,,0.0
14,4,05-279-25,2019,Chevrolet,COLORADO,Black,1GCGTCEN0K1268362,17940.0,13557.0,0.0,0.0,199.0,3338.0,17940.0,846.0,17094.0,17940.0,0.0,6/12/25,,0.0
14,5,04-129-25,2017,Chevrolet,COLORADO,White,1GCHTBEA2H1143349,13940.0,10670.0,0.0,0.0,199.0,2838.0,13940.0,233.0,13707.0,13940.0,0.0,6/12/25,,0.0
14,6,05-195-25,2021,Chevrolet,COLORADO,White,1GCHSCEA3M1247478,12240.0,11075.0,0.0,0.0,199.0,850.0,12240.0,116.0,12124.0,12240.0,0.0,6/12/25,,0.0
15,1,05-089-25,2022,Chevrolet,COLORADO,White,1GCHSCEA8N1287265,16740.0,16081.74,0.0,0.0,199.0,1292.0,16740.0,-832.74,17572.74,16740.0,0.0,6/12/25,,0.0
15,2,05-121-25,2021,RAM,1500 CLASSIC,White,1C6RR7KT3MS561520,14740.0,12670.0,0.0,0.0,199.0,1910.0,14740.0,-39.0,14779.0,14740.0,0.0,6/12/25,,0.0
15,3,05-123-25,2021,RAM,PROMASTER CITY,White,ZFBHRFBBXM6U17626,12440.0,10970.0,0.0,0.0,199.0,1331.0,12440.0,-60.0,12500.0,12440.0,0.0,6/12/25,,0.0
15,4,05-007-25,2019,RAM,PROMASTER CITY,White,ZFBHRFBB1K6N11861,10240.0,8276.74,0.0,0.0,199.0,1959.0,10240.0,-194.74,10434.74,10240.0,0.0,6/12/25,,0.0
15,5,05-111-25,2017,Ford,TRANSIT CONNECT,White,NM0LS7E75H1309469,10240.0,10076.74,0.0,0.0,199.0,2107.0,10240.0,-2142.74,12382.74,10240.0,0.0,6/12/25,,0.0
15,6,05-110-25,2020,Ford,TRANSIT CONNECT,White,NM0LS7E22L1480709,10340.0,7196.74,0.0,0.0,199.0,1936.0,10340.0,1008.26,9331.74,10340.0,0.0,6/12/25,,0.0
16,1,05-243-25,2021,RAM,PROMASTER 1500,White,3C6LRVAG6ME559844,13740.0,10770.0,0.0,0.0,199.0,1393.0,13740.0,1378.0,12362.0,13740.0,0.0,6/12/25,,0.0
16,2,05-383-25,2019,Chevrolet,SILVERADO 1500,W,3GCUYDED9KG203450,20865.0,18845.0,0.0,0.0,199.0,1744.0,20865.0,77.0,20788.0,20865.0,0.0,6/12/25,,0.0
16,3,05-016-25,2017,Chevrolet,SILVERADO 1500,G,3GCUKTEJ9HG313635,25365.0,22844.0,0.0,0.0,199.0,1397.0,25365.0,925.0,24440.0,25365.0,0.0,6/12/25,,0.0
16,4,05-182-25,2017,Chevrolet,SILVERADO 1500,S,3GCUKREC9HG392860,17765.0,13757.0,0.0,0.0,199.0,2474.0,17765.0,1335.0,16430.0,17765.0,0.0,6/12/25,,0.0
16,5,05-258-25,2020,Ford,F150,Red,1FTEW1E46LKE66871,23865.0,17725.0,0.0,0.0,199.0,1950.0,23865.0,3991.0,19874.0,23865.0,0.0,6/12/25,,0.0
16,6,04-243-25,2019,Ford,F150,Blue,1FTEW1EP0KFD24646,21465.0,14457.0,0.0,0.0,199.0,6479.0,21465.0,330.0,21135.0,21465.0,0.0,6/12/25,,0.0
17,1,06-017-25,2018,Ford,F150,White,1FTEW1EP9JKF27332,19665.0,16382.0,0.0,0.0,199.0,1290.0,19665.0,1794.0,17871.0,19665.0,0.0,6/12/25,,0.0
17,2,05-260-25,2018,Ford,F150,Black,1FTEW1EG2JKC87878,16615.0,14670.0,0.0,0.0,199.0,2224.0,16615.0,-478.0,17093.0,16615.0,0.0,6/12/25,,0.0
17,3,01-013-25,2019,Ford,MUSTANG,Black,1FA6P8CF7K5142913,21365.0,16180.0,0.0,0.0,199.0,4393.0,21365.0,593.0,20772.0,21365.0,0.0,6/12/25,,0.0
17,4,05-394-25,2015,GMC,SIERRA,Gray,3GTU2VEJ9FG472955,22665.0,17382.0,0.0,0.0,199.0,1720.0,22665.0,3364.0,19301.0,22665.0,0.0,6/12/25,,0.0
17,5,06-040-25,2023,Jeep,COMPASS,Red,3C4NJDCN4PT511614,20165.0,18695.0,0.0,0.0,199.0,1121.0,20165.0,150.0,20015.0,20165.0,0.0,6/12/25,,0.0
17,6,05-200-25,2017,Jeep,GRAND CHEROKEE,Black,1C4RJF1T3HC762054,16065.0,12490.0,0.0,0.0,199.0,1724.0,16065.0,1652.0,14413.0,16065.0,0.0,6/12/25,,0.0
18,1,05-308-25,2024,Nissan,SENTRA,Blue,3N1AB8CV3RY300237,18365.0,16545.0,0.0,0.0,199.0,1966.0,18365.0,-345.0,18710.0,18365.0,0.0,6/12/25,,0.0
18,2,05-365-25,2023,RAM,1500,Black,1C6RREFT2PN543723,27065.0,25380.0,0.0,0.0,199.0,1413.0,27065.0,73.0,26992.0,27065.0,0.0,6/12/25,,0.0
18,3,05-336-25,2023,RAM,1500,Red,1C6SRFBTSPN546239,27665.0,27100.0,0.0,0.0,199.0,1458.0,27665.0,-1092.0,28757.0,27665.0,0.0,6/12/25,,0.0
18,4,05-356-25,2022,RAM,1500 CLASSIC,Gray,1C6RR7GG3NS182367,20565.0,19740.0,0.0,0.0,199.0,2017.0,20565.0,-1391.0,21956.0,20565.0,0.0,6/12/25,,0.0
18,5,02-068-25,2019,RAM,1500 CLASSIC,Gray,1C6RR6TTSKS584741,15765.0,11455.0,0.0,0.0,199.0,2976.0,15765.0,1135.0,14630.0,15765.0,0.0,6/12/25,,0.0
18,6,05-024-25,2016,Toyota,TUNDRA,Gray,S5TFDWSF16GX49309,23115.0,20515.0,0.0,0.0,199.0,1845.0,23115.0,556.0,22559.0,23115.0,0.0,6/12/25,,0.0
19,1,05-242-25,2019,GMC,SIERRA,Blue,1GTU9FEL2KZ313482,32000.0,29364.0,0.0,0.0,199.0,1752.0,32000.0,685.0,31315.0,32000.0,0.0,6/12/25,,0.0
19,2,06-004-25,2020,Chevrolet,SILVERADO 1500,S,1GCUYDED0LZ307441,21500.0,17381.74,0.0,0.0,199.0,1393.0,21500.0,2526.26,18973.74,21500.0,0.0,6/12/25,,0.0
19,3,05-126-25,2019,GMC,SIERRA,White,1GTP9EEL0KZ187906,34200.0,30530.0,0.0,0.0,199.0,2308.0,34200.0,1163.0,33037.0,34200.0,0.0,6/12/25,,0.0
19,4,06-021-25,2023,Ford,F150,White,1FTEW1ESXPKD01621,26500.0,24375.0,0.0,0.0,199.0,1343.0,26500.0,583.0,25917.0,26500.0,0.0,6/12/25,,0.0
19,5,06-058-25,2021,Chevrolet,SILVERADO 1500,W,1GCUYGELXMZ268559,36500.0,35150.0,0.0,0.0,199.0,639.0,36500.0,512.0,35988.0,36500.0,0.0,6/12/25,,0.0
19,6,06-006-25,2016,Chevrolet,SILVERADO 1500,S,3GCUKSEC7GG324546,24600.0,23716.74,0.0,0.0,199.0,805.0,24600.0,-120.74,24720.74,24600.0,0.0,6/12/25,,0.0
20,1,05-329-25,2024,Volkswagen,ATLAS,White,1V2WR2CAXRC536853,28900.0,27709.0,0.0,0.0,199.0,1341.0,28900.0,-349.0,29249.0,28900.0,0.0,6/12/25,,0.0
20,2,05-288-25,2019,Chevrolet,MALIBU,Gray,1G1ZD5ST7KF166234,9800.0,7355.0,0.0,0.0,199.0,1581.0,9800.0,665.0,9135.0,9800.0,0.0,6/12/25,,0.0
20,3,06-103-25,2019,Toyota,4RUNNER,Red,JTEBUS1R7K5617565,25000.0,22490.0,0.0,0.0,199.0,357.0,25000.0,1954.0,23046.0,25000.0,0.0,6/12/25,,0.0
20,4,04-303-25,2017,Audi,Q7,Gray,WALLAAF74HD013126,12700.0,11615.0,0.0,0.0,199.0,1191.0,12700.0,-305.0,13005.0,12700.0,0.0,6/12/25,,0.0
20,5,06-106-25,2021,GMC,YUKON,Gold,1GKS2DKLXMR422980,53600.0,52000.0,0.0,0.0,199.0,295.0,53600.0,1106.0,52494.0,53600.0,0.0,6/12/25,,0.0
20,6,05-218-25,2020,GMC,SIERRA,White,3GTU9FED7LG163251,29300.0,25785.0,0.0,0.0,199.0,2604.0,29300.0,712.0,28588.0,29300.0,0.0,6/12/25,,0.0
21,1,06-041-25,2023,Chevrolet,SILVERADO 2500,W,1GC4YLEY9PF175428,32000.0,30625.0,0.0,0.0,199.0,796.0,32000.0,380.0,31620.0,32000.0,0.0,6/12/25,,0.0
21,2,05-322-25,2023,Chevrolet,MALIBU,Gray,1G1ZD5ST7PF178715,12550.0,11120.0,0.0,0.0,199.0,1517.0,12550.0,-286.0,12836.0,12550.0,0.0,6/12/25,,0.0
21,3,05-274-25,2017,Chevrolet,SILVERADO 1500,S,3GCUKSEJSHG486062,26000.0,21544.0,0.0,0.0,199.0,2272.0,26000.0,1985.0,24015.0,26000.0,0.0,6/12/25,,0.0
21,4,04-266-25,2019,Toyota,PRIUS,White,JTDKARFU1K3069706,19800.0,14670.0,0.0,0.0,199.0,2903.0,20299.0,2527.0,17772.0,21967.93,0.0,6/12/25,,0.0
21,5,04-181-25,2021,GMC,YUKON XL,Black,1GKS2JKL7MR291036,35865.0,33235.0,0.0,0.0,199.0,2625.0,35865.0,-194.0,36059.0,35865.0,0.0,6/13/25,,0.0
21,6,04-163-25,2015,Dodge,CHARGER,White,2C3CDXBG1FH724860,10004.0,8605.0,0.0,0.0,199.0,400.0,10004.0,800.0,9204.0,10004.0,0.0,6/13/25,,0.0
22,1,04-274-25,2023,Ford,F250,White,1FT8W2BNXPEE20626,55900.0,56870.0,0.0,0.0,199.0,1652.0,55900.0,-2821.0,58721.0,55900.0,0.0,6/14/25,,0.0
22,2,05-328-25,2023,Ford,EDGE,Gray,2EMPK4J98PBA25794,19500.0,18020.0,0.0,0.0,199.0,1421.0,19500.0,-140.0,19640.0,19500.0,0.0,6/14/25,,0.0
22,3,05-015-25,2020,Ford,EDGE,Teal,2EMPK4K92LBA16176,14500.0,12305.0,0.0,0.0,199.0,2093.0,14500.0,-97.0,14597.0,14500.0,0.0,6/14/25,,0.0
22,4,06-065-25,2022,Toyota,TUNDRA,Black,S5TFLASECSNX00641,38500.0,36820.0,0.0,0.0,199.0,1298.0,38500.0,183.0,38317.0,38500.0,0.0,6/14/25,,0.0
22,5,05-361-25,2023,Chevrolet,SILVERADO 1500,W,,34500.0,31635.0,0.0,0.0,199.0,2331.0,34500.0,335.0,34165.0,34500.0,0.0,6/14/25,,0.0
22,6,05-364-25,2023,Chevrolet,SILVERADO 1500,B,1GCUDDED3P2323523,35500.0,32835.0,0.0,0.0,199.0,2605.0,35500.0,-139.0,35639.0,35500.0,0.0,6/14/25,,0.0
